,021,ALSEA R & BAY,26,11,8,3,3.1,13,15,3.2,0,18,4,8.1,069,NESTUCCA R & BAY,386,323,431,209,171,265,343,520,434,726,406,658,112,ABERNATHY CR (CLACK R),0.1,0.2,12,33,69,44,57,22,174,N FK SCAPPOOSE,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11
124,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,124.0,CLEAR CK (CLACK R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
129,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,129.0,CRABTREE CR (SANTIAM R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
130,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,130.0,DEEP CR (CLACK R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
131,,,,,,0.0,,3523.0,,,0.0,4.0,,,,,,,,,,,,,,,,,131.0,DESCHUTES R BELOW SHERAR FALLS,347.0,0.0,2.0,2769.0,4704.0,3628.0,1624.0,761.0,,,,,,,,,,,
132,,,,,,14.0,,29.0,,,6.0,15.0,,,,,,,,,,,,,,,,,132.0,EAGLE CR (CLACK R),21.0,3.0,9.0,21.0,15.0,21.0,16.0,29.0,,,,,,,,,,,
133,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,133.0,EAGLE CR (COLUMBIA R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
134,,,,,,16.0,,3.0,,,3.0,14.0,,,,,,,,,,,,,,,,,134.0,FALL CR (WILLAMETTE R),0.0,3.0,21.0,12.0,35.0,3.0,15.0,8.0,,,,,,,,,,,
135,,,,,,0.0,,10.0,,,0.0,11.0,,,,,,,,,,,,,,,,,135.0,FIFTEEN MILE CR,3.0,0.0,0.0,9.0,15.0,9.0,13.0,0.0,,,,,,,,,,,
137,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,137.0,GALES CR (TUALATIN R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
138,,,,,,3.0,,83.0,,,3.0,315.0,,,,,,,,,,,,,,,,,138.0,GNAT CR,0.0,6.0,45.0,72.0,147.0,861.0,1085.0,359.0,,,,,,,,,,,
140,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,140.0,HERMAN CR (COL R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
142,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,142.0,E FK HOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
143,,,,,,0.0,,0.0,,,3.0,0.0,,,,,,,,,,,,,,,,,143.0,W FK HOOD,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,,,,,,,,,,,
144,,,,,,0.0,,0.0,,,3.0,15.0,,,,,,,,,,,,,,,,,144.0,IMNAHA R,0.0,0.0,0.0,335.0,257.0,233.0,238.0,73.0,,,,,,,,,,,
145,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,145.0,JOHN DAY R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
146,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,146.0,MID FK JOHN DAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
147,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,147.0,N FK JOHN DAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
148,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,148.0,JOHNSON CR (WILL R),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
151,,,,,,0.0,,0.0,,,3.0,99.0,,,,,,,,,,,,,,,,,151.0,KLASKANINE R,0.0,6.0,0.0,6.0,0.0,0.0,3.0,11.0,,,,,,,,,,,
152,,,,,,0.0,,0.0,,,0.0,47.0,,,,,,,,,,,,,,,,,152.0,N FK KLASKANINE,0.0,3.0,0.0,0.0,21.0,6.0,9.0,0.0,,,,,,,,,,,
153,,,,,,0.0,,17.0,,,0.0,25.0,,,,,,,,,,,,,,,,,153.0,S FK KLASKANINE,0.0,3.0,0.0,0.0,6.0,3.0,22.0,36.0,,,,,,,,,,,
154,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,154.0,LEWIS & CLARK R,0.0,0.0,0.0,9.0,0.0,0.0,22.0,0.0,,,,,,,,,,,
155,,,,,,22.0,,27.0,,,69.0,1071.0,,,,,,,,,,,,,,,,,155.0,MCKENZIE R (BELOW LEABURG DAM),187.0,26.0,21.0,447.0,1726.0,1236.0,2667.0,623.0,,,,,,,,,,,
